Timestamp,Employer,Location,Job Title,Years at Employer,Years of Experience,Annual Base Pay,Signing Bonus,Annual Bonus,Annual Stock Value/Bonus,Gender,Additional Comments
3/21/2016 13:57:22,GNU fatshit foundation,california,Linux developer,5,5,5,100,"free as in beer, stuff",,transkernel monolithic process,"Ι'd јuѕt lіkе tο іntеrјесt fοr а mοmеnt. Wһаt уοu'rе rеfеrrіng tο аѕ Lіnux, іѕ іn fасt, GΝU/Lіnux, οr аѕ Ι'vе rесеntlу tаkеn tο саllіng іt, GΝU рluѕ Lіnux. Lіnux іѕ nοt аn οреrаtіng ѕуѕtеm untο іtѕеlf, but rаtһеr аnοtһеr frее сοmрοnеnt οf а fullу funсtіοnіng GΝU ѕуѕtеm mаdе uѕеful bу tһе GΝU сοrеlіbѕ, ѕһеll utіlіtіеѕ аnd vіtаl ѕуѕtеm сοmрοnеntѕ сοmрrіѕіng а full OS аѕ dеfіnеd bу ΡOSΙX.

Mаnу сοmрutеr uѕеrѕ run а mοdіfіеd vеrѕіοn οf tһе GΝU ѕуѕtеm еvеrу dау, wіtһοut rеаlіzіng іt. Τһrοugһ а ресulіаr turn οf еvеntѕ, tһе vеrѕіοn οf GΝU wһісһ іѕ wіdеlу uѕеd tοdау іѕ οftеn саllеd ""Lіnux"", аnd mаnу οf іtѕ uѕеrѕ аrе nοt аwаrе tһаt іt іѕ bаѕісаllу tһе GΝU ѕуѕtеm, dеvеlοреd bу tһе GΝU Ρrοјесt.

Τhеrе rеаllу іѕ а Lіnux, аnd tһеѕе реοрlе аrе uѕіng іt, but іt іѕ јuѕt а раrt οf tһе ѕуѕtеm tһеу uѕе. Lіnux іѕ tһе kеrnеl: tһе рrοgrаm іn tһе ѕуѕtеm tһаt аllοсаtеѕ tһе mасһіnе'ѕ rеѕοurсеѕ tο tһе οtһеr рrοgrаmѕ tһаt уοu run. Τһе kеrnеl іѕ аn еѕѕеntіаl раrt οf аn οреrаtіng ѕуѕtеm, but uѕеlеѕѕ bу іtѕеlf; іt саn οnlу funсtіοn іn tһе сοntеxt οf а сοmрlеtе οреrаtіng ѕуѕtеm. Lіnux іѕ nοrmаllу uѕеd іn сοmbіnаtіοn wіtһ tһе GΝU οреrаtіng ѕуѕtеm: tһе wһοlе ѕуѕtеm іѕ bаѕісаllу GΝU wіtһ Lіnux аddеd, οr GΝU/Lіnux. All tһе ѕο-саllеd ""Lіnux"" dіѕtrіbutіοnѕ аrе rеаllу dіѕtrіbutіοnѕ οf GΝU/Lіnux. "
3/21/2016 13:57:30,Cconsultancy Firm,Dublin Ireland,Senior Software Developer,7,8.5,"€62,500",0,3000,0,Male,
3/21/2016 13:57:31,,,Head of Product Development,2.75,10,60000,0,3%,,Male,
3/21/2016 13:57:37,QLogic,Pune,Senior Engineer,5,5,20000,,,,Male,
3/21/2016 13:57:38,,"Chandler, AZ",Systems Engineer,1,5,73000,0,0,2700,Male,
3/21/2016 13:57:39,,New york,Software engineer,,4,113000,,10000,,Male,Series D startup
3/21/2016 13:57:44,,Boston,Front end developer,1,7,80000,,,,Male,
3/21/2016 13:57:47,,,Innovation,2,3,"40,000€",,,,Male,
3/21/2016 13:57:59,Cisco Startup,Berlin,Senior Software Developer,0.75,15,65000,0,0,0,Male,
3/21/2016 13:57:59,,New York City,Senior iOS Engineer,1,4,135000,5000,,0.75% equity,Male,
3/21/2016 13:58:00,,Bay Area,Software Developer,,1.5,"115,800","5,000","15,000",,Male,
3/21/2016 13:58:01,,Grand Rapids,Software Developer,1,4,75000,,,,Male,
3/21/2016 13:58:04,Startup,"Cambridge, MA",Engineer,2,2,"130,000",0,"10,000",0,Male,
3/21/2016 13:58:05,Amazon,Seattle,SDE II,2,2,118000,53500,,50000,Male,
3/21/2016 13:58:10,Financial Times,London,Web Developer,5,12,"£46,000",0,"£1,000",0,Male,
3/21/2016 13:58:11,Intuit,San Francisco,Software Engineer II,1,1,110000,5000,10000,15000,Male,
3/21/2016 13:58:14,,Durham,Software Engineer,1.5,2,65000,0,0,0,Male,"Have very few stock options, no real value."
3/21/2016 13:58:20,Online Training Company,Ireland,Software Development Manager,1,10,70000,0,30000,0,Male,
3/21/2016 13:58:25,,Dublin,Data Scientist,3,5,95000,,20000,10000,Male,
3/21/2016 13:58:27,,Toronto,Software Engineer II,2,9,112000,10000,,15000,Male,
3/21/2016 13:58:28,Facebook,Menlo Park,Engineer,2,2,124000USD,50000USD,10000USD,57000,Male,Great service!
3/21/2016 14:05:29,ALLAH HU AKBAR,ALLAH HU AKBAR,ALLAH HU AKBAR,1406,1406,ALLAH HU AKBAR,ALLAH HU AKBAR,ALLAH HU AKBAR,ALLAH HU AKBAR,ALLAH HU AKBAR,ALLAH HU AKBAR
3/21/2016 13:58:30,test,test,CEO,2,4,300000,10000,33333,22333,Male,none
3/21/2016 13:58:32,,"Minneapolis, MN",Senior Software Engineer,1,21,135000,0,500,,Male,
3/21/2016 13:58:35,Trading Technologies,Chicago,Software Developer,7,9,150000,,12000,,Male,
3/21/2016 13:58:38,,Chicago,Software Engineer,1,4,95000,0,0,"40,000 Shares",Male,Not sure about annual bonus yet
3/21/2016 13:58:44,Amazon.com,Seattle,SDE I,2,2,101000,25000,0,25000,Male,
3/21/2016 13:58:51,medium sized ISV,"Montreal, Quebec, Canada",Application Analyst,6,16,81500,0,3000,0,Male,
3/21/2016 13:59:01,Microsoft,Seattle,Program Manager II,3,3,124000,5000,13000,19000,Male,
3/21/2016 13:59:13,Startup,Mississippi,Software Developer,2,3,49000,0,700,0,Male,
3/21/2016 13:59:14,Foobar,foobar,developer,1,2,"12,000",0,0,0,Male,
3/21/2016 13:59:15,,Chicago,Senior Front-End Engineer,3,6,"123,000",0,0,5000,Male,
3/21/2016 13:59:17,,Cambridge UK,Mechanical Engineer,2,5,34000,0,1500,0,Male,Salary in GBP
3/21/2016 13:59:37,Sef,"San Francisco, CA",Founder,1,20,0,0,0,0,Male,Kill me
3/21/2016 13:59:58,Google,Mountain View,Software engineer,2,2,110000,0,18000,55000,Male,
3/21/2016 14:00:00,Stanford University,"Stanford, CA",Graduate student researcher,6,,32000,0,0,0,Male,
3/21/2016 14:00:02,rice inc,mainland USA,Rice master,3,10,20'000,2000,1000,2%,Male,My rice is real legit holmes
3/21/2016 14:00:11,Sandia National Laboratories,"Albuquerque, New Mexico",Research Intern,0,2,"46,000",0,0,0,Male,
3/21/2016 14:01:17,,"New Delhi, India",Software Developer,1,2,22700,,2270,,Male,
3/21/2016 14:00:22,X,Bosnia,Senior developer,5,7,300000,0,0,0,Male,
3/21/2016 14:00:30,,"Paris, France",Research Engineer,0,1,"€20,400",0,0,0,Male,Public lab
3/21/2016 14:00:34,,"Boston, MA",Senior Engineer,4,10,110000,,,,Male,
3/21/2016 14:00:35,,"London, UK",Senior Front End Developer,4,5,£43000,,,,Male,
3/21/2016 14:00:46,Vision Critical,Vancouver,Product Manager,3,15,"$60,000","$3,000","$2,000","$1,000",Female,"CAD, not USD"
3/21/2016 14:00:47,A National Reference Laboratory,Mountain West,"Bioinformatics Scientist, Sr",1,5,"92,000","5,000","3,000",0,Male,
3/21/2016 14:00:52,,NYC,Senior Developer,4,8,150000,0,14000,10000,Male,
3/21/2016 14:00:57,Careworks Tech,"Columbus, OH",Lead Front-end Web Developer,2,5,77957.56,0,0,0,Male,
3/21/2016 14:01:02,Sacramento County,"Sacramento, CA",IT Analyst I,1,4,61000,0,0,0,Male,
3/21/2016 14:01:04,Unnamed Pre-Series A Startup,"Cologne, Germany",Software Engineer,0,2,48000,0,4000,0,Male,
3/21/2016 14:01:19,Airbnb,San Francisco,Manager,2,10,180000,12000,,,Male,
3/21/2016 14:01:06,,"New York, NY",iOS Engineer,1,3,128000,27500,15000,50000,Male,
3/21/2016 14:01:08,NIEHS,"Durham, NC",Software Developer,1,2,68000,0,0,0,Male,
3/21/2016 14:01:18,,,SWE,,,129000,,,,,
3/21/2016 14:01:24,NetSpend,"Austin, TX",Front-End Developer,1,1,72000,0,5500,,Male,
3/21/2016 14:01:38,Automotive sector,Bavaria,Software Engineer,2,2,"€60,000",0,4000,0,Male,
3/21/2016 14:01:39,,"Montreal, Canada",Web Developer,1,4,65000,0,0,0,Male,
3/21/2016 14:01:44,Groupon.com,Seattle,Sr. Engineering Manager,3,14,"160,000",,,"100,000",Male,
3/21/2016 14:01:45,,"New York, NY",Product Manager,0,2,120000,5000,,,Male,
3/21/2016 14:01:47,,San Francisco,Frontend Developer,1,2,125000,0,0,,Male,
3/21/2016 14:01:50,,"Portland, OR",Software Engineer,1,15,92000,0,1500,0,Male,
3/21/2016 14:01:50,,Maine,Senior SW Dev,5,10,65000,0,1000,0,Male,
3/21/2016 14:01:55,Google,Los Angeles,Staff Software Engineer,7,20,"200,000",,"45,000","105,000",Male,
3/21/2016 14:02:00,,Bay Area ,Technical Account Manager,0.6,0.6,73000,3500,30000,10000,Female,
3/21/2016 14:02:01,,"Paris, France",Software Engineer,1,5,"42,000€",,,,Male,
3/21/2016 14:02:09,,"Austin, TX",Lead Software Engineer,4,8,120000,,2000,,Male,
3/21/2016 14:02:10,,"Toronto, ON",Software Engineer,1,8,98000,0,0,0,Male,
3/21/2016 14:02:12,,Phoenix,Web Developer,1,2,60000,,100,,Male,
3/21/2016 14:02:26,Ad-Tech,New York,Senior Data Analyst,2,8,110000,0,10000,pre-ipo so techniclly 0,Male,I still can't believe people pay me to do what I would be doing for fun anyway
3/21/2016 14:02:37,LAB126 (Amazon),Sunnyvale,SDE3,1,26,155000,,50000,,Male,RSUs Vest after 2 years. Bonus ends after 2 years.
3/21/2016 14:02:39,,Edinburgh,Developer,4,7,43000,,4000,,Male,Values in GBP
3/21/2016 14:02:43,Open Access Publisher,London,Technical Architect,2,4,60000,0,0,1000,Male,
3/21/2016 14:03:00,,"Hamburg, Germany",Web Developer,1,6,"46,000€",,,,Male,32 hours per week
3/21/2016 14:03:01,DEKA Research,"Manchester, NH",Software Engineer,3,5,69000,2000,3000,0,Male,
3/21/2016 14:03:12,,"Fremont, CA",Principal Software Engineer,4,28,180000,,28000,,Male,
3/21/2016 14:03:13,,Seattle,Consulting Manager,1.5,10,135000,8000,13500,20000,Male,
3/21/2016 14:03:24,,San Francisco,Engineer,1.5,6.5,130,0,0,0,Male,
3/21/2016 14:03:28,,"Lausanne, Switzerland",Software Developer,1,1,70000,0,0,0,Male,"After a 4 years apprenticeship, PHP, .NET, MySQL, SQL Server"
3/21/2016 14:03:29,Small consulting shop,NYC,Sr Consultant (software  engineer),2.5,20,1500 / day corp2corp no bennies,na,na,na,Male,
3/21/2016 14:03:33,SiteCrafting,Tacoma,Web Application Developer,1,5,52500,0,0,0,Male,Tacoma has a relatively low cost of living...but still...
3/21/2016 14:03:35,Verizon,"Waltham, MA",Senior Software Engineer,2,7,110000,O,O,0,Male,
3/21/2016 14:03:35,Instructure,Salt Lake City,Software Engineer,0,1,75000,0,0,20000,Male,
3/21/2016 14:03:40,Domo,"American Fork, UT",Account Executive,1,5,80000,25000,140000,50000,Male,
3/21/2016 14:03:54,HP,Bulgaria,Unix Support Engineer Level 1,1,1,EUR 5000,0,0,0,Male,
3/21/2016 14:03:57,N/A,"Missor, USA",Software Developer,1,1,45000,0,0,0,Male,
3/21/2016 14:03:58,,Serbia,Software engineer,1,1,6000,,,,Male,
3/21/2016 14:04:00,,Cologne,Software Developer,5,8,56000,,1200,,Male,
3/21/2016 14:04:01,,"Santa Clara, CA",Senior Software Engineer,4,9,140000,0,0,100000,Male,
3/21/2016 14:04:03,Moven,"Radnor, PA",Software Engineer,1,8,"105,000",0,0,0,Male,Don't work here :'(
3/21/2016 14:04:04,Insureon Inc.,Chicago,Sr Full-Stack Develop,1,7,85000,0,0,0,Male,
3/21/2016 14:04:05,,"Boston, MA",Senior Software Engineer,0.5,4,135000,9500,15000,5000,Male,
3/21/2016 14:04:11,COMPAS Technology LLC,San Francisco,Full Stack Software Engineer,1,3,75000,0,7500,0,Male,
3/21/2016 14:04:17,~Publicisgroupe,Berlin,Junior DevOps Engineer,1,5,"33,000€",no,no,no,Male,"I’ve moved to Berlin and did not know what I can demand as salary, so I did the mistake to take the first offer, which is basically too low for this position."
3/21/2016 14:04:18,Facebook,Menlo Park,Software Engineer,0,2,145000,10000,14500,,Male,
3/21/2016 14:04:22,,San Francisco,Engineering Manager,,5,141000,0,0,30000,Male,
3/21/2016 14:04:34,,San Francisco,iOS Developer,2,4,110000,0,0,0,Male,
3/21/2016 14:04:40,AOL,Los Angeles,Senior Product Manager,1,3,120000,0,12000,5000,Male,
3/21/2016 14:04:48,,,Front End Engineer,1,7,100000,,,,Male,
3/21/2016 14:04:53,Infosys,Chicago,Technology Architect,7,12,90000,0,10,0,Male,
3/21/2016 14:05:00,,,1,,,2,,,,,
3/21/2016 14:05:00,Minted,San francisco,Software intern,0,1,74400,,,,Male,
3/21/2016 14:05:05,,Southern California,Software Engineer,2,10,"75,000",0,"5,000",0,Male,"Great manager, possibly the best I'll ever have in my career. Great benefits, too. Too bad executive leadership is utterly out to lunch and full of shit. I'd have left long ago if it wasn't for the benefits and full-time remote. Honestly, I should've left after it was apparent that things on the inside were very different from the story I was sold from the outside. Benefits aside, I'm looking for leave in the short-term (< 6 months)."
3/21/2016 14:05:07,Microsoft,"Redmond, WA",SDE,1,5,115000,15000,,65000,Male,
3/21/2016 14:05:11,,"Raleigh, NC",Senior Software Engineer,2,7,120000,,5000,,Male,
3/21/2016 14:05:11,,New York,Lead Developer,1,2,135000,0,0,0,Male,
3/21/2016 14:05:23,,"Copenhagen, Denmark",Software Developer,0.5,7.5,DKK1000000,DKK45000,0,0,Male,"Tiny company, science/software."
3/21/2016 14:05:23,,San Mateo,Senior Software Engineer,1.5,6,130000,0,0,0,Male,
3/21/2016 14:05:23,,"Boca Raton, FL",Senior Network Engineer,9,12,82000,0,8000,0,Male,
3/21/2016 14:05:24,Large Retailer,"New York, NY",Interactive Designer,4,9,67000,0,0,0,Male,
3/21/2016 14:05:48,Here,Berlin,Software Engeneer,2,5,"65,000€",,10000,,Male,
3/21/2016 14:05:50,Uber,San francisco,Senior software engineer,1.5,3,150000,0,25000,100000,Male,
3/21/2016 14:05:54,Shipwire,Sunnyvale,Software Engineer,2,4,"91,000",0,5%,0,Male,
3/21/2016 14:06:02,Twitter,New York City,Senior Software Engineer,2,15,155000,0,0,325000,Male,
3/21/2016 14:06:03,,,iOS Developer,3,3,12000,0,0,0,Male,"Australian living in third-world county, haha!"
3/21/2016 14:06:04,,"Bloomington, MN",Software Engineer,2,6,74000,,,,Male,Working remotely in another state.
3/21/2016 14:06:13,,Chicago,Software Engineer,2,3,50000,0,0,0,Male,"H1B, no I'm not stealing any job. it's a startup"
3/21/2016 14:06:21,,San Francisco,Software Engineer,1,2,"$111,000",,,"$10,000",Male,
3/21/2016 14:06:28,,New York City,Senior Developer,3,5,"131,000",,,,Male,
3/21/2016 14:06:33,Salesforce.com,Seattle,Lead Member of Technical Staff,5,10,150000,0,15000,30000,Male,I love working here.
3/21/2016 14:06:34,Consulting LLC,Midwest,Technical Architect,3,,92000,0,10000,0,Male,
3/21/2016 14:06:41,,,Designer,5,10,23000,0,0,20000,Male,
3/21/2016 14:06:48,,"New York, NY",Software Engineer,6,10,100000,,,,Male,
3/21/2016 14:06:49,Costco,Issaquah,Analyst,3,15,110000,0,0,0,Female,
3/21/2016 14:06:56,Dumblewhore,Hogschwarts,Primary Rapist,3.5,3.5,3.5,3.5,3.5,3.5,Still Deciding,http://goo.gl/L9FTqu
3/21/2016 14:07:01,Oracle,Southern California,UX Developer,5,10,100000,,,,Male,
3/21/2016 14:07:04,,Boston,IT Service Desk Manager,2,5,52000,0,0,0,Male,
3/21/2016 14:07:05,,"Manchester, UK",Second Line Support Analyst,1,2,23000,0,400,0,Male,Values in GBP
3/21/2016 14:07:05,1st4Connect,"Lahore, Pakistan",Software Developer Engineer,1,3,100000 PKR,,,,Male,
3/21/2016 14:07:10,,,Junior Penetration Tester,,1,"$60,000",N/a, N/a,N/a,Male,
3/21/2016 14:07:18,,,CTO,,,152000,,,,Male,
3/21/2016 14:07:23,,,Director of User Experience,9,18,145000,,15000,,Male,
3/21/2016 14:07:23,,Seattle,IT Specialist,1,4,58000,0,0,0,Male,
3/21/2016 14:07:26,Nike,"Beaverton, OR",Senior Technical Project Manager,1,10,"124,000",0,0,0,Male,
3/21/2016 14:07:29,,Ottawa,Software Developer,3,15,82000,0,10000,0,Male,
3/21/2016 14:07:38,Fresh Code,"Salt Lake City, Utah",Software Engineer,0.5,5,95000,0,0,0,Male,
3/21/2016 14:07:42,Ericsson,Ireland,Software Engineer,1,4,40000,0,0,0,Male,
3/21/2016 14:07:45,Google,Sydney,SWE,5,15,130000,0,20000,~40000,Male,
3/21/2016 14:07:45,,"London, UK",Developer,2,6,£75000,0,0,0,Male,
3/21/2016 14:07:53,,"San Francisco, CA",JavaScript Engineer,0.5,1.5,"120,000",0,"12,000",,Male,
3/21/2016 14:07:58,AK Systems Inc,New York,Software Engineer,6,10,"120,000",,"10,000",,Male,
3/21/2016 14:08:10,,"Plano, TX",Senior IOS Engineer,1,7,115000,0,7%,0,Male,
3/21/2016 14:08:20,Self-Employed,DC-VA-MD area,Consultant,3,3,300000,0,0,40000,Male,Annual base pay is average between last year's revenue and this year's expected revenue
3/21/2016 14:08:21,,,Marketing Manager,2,5,75000,0,0,60000,Male,
3/21/2016 14:08:22,,,Sr Software Engineer,2,16,95000,,3000,,Male,100% remote
3/21/2016 14:08:25,Freelance,Peru,Software Engineer,2,5,200000,0,0,40000,Male,Rough (low end) estimate on salary. Hard to predict. Depends on workflow
3/21/2016 14:08:27,,San Mateo,Systems Administrator,1.5,1.5,"60,000",0,0,0,Male,
3/21/2016 14:08:40,Autodesk,San Francisco,Senior Software QA Engineer,5,8,108000,250 Shares,,30% Salary as Stock,Male,"After 4 years, 6 week sabbatical"
3/21/2016 14:08:41,,"Denver, CO",Software Developer,0.5,2,87500,0,0,0,Male,
3/21/2016 14:08:51,Cox Automotive,"Burlington, VT",UI Developer,1.5,4,73500,0,5,0,Male,
3/21/2016 14:09:02,,"Austin, TX",Sr. Software Engineer,2,5,"$80,000",$3,"$10,000",,Male,
3/21/2016 14:09:03,"Square, Inc",San Francisco,Software Engineer,3,3,115000,0,0,60000,Male,White guy here
3/21/2016 14:09:04,,san francisco,data analyst,1.5,1.5,63000,0,10,0,Male,
3/21/2016 14:09:09,,"Toronto, ON",Software Developer,1,4,72000,0,0,0,Male,
3/21/2016 14:09:11,,,Senior Developer,,,114000,,,,,
3/21/2016 14:09:25,,Upstate New York,Jr Engineer,1,1,65000,0,0,0,Male,
3/21/2016 14:09:29,generic Engineering Consultant,Toronto,Consultant IT/SEC/infrastructure,1,15,105000,lol,4000,0,Male,have I hit the ceiling?
3/21/2016 14:09:32,Formidable Labs,Seattle,Senior Front-End Developer,2,4,"130,000",0,"12,000",0,Male,Good benefits
3/21/2016 14:09:32,mediamath,Chicago,sr engagement associate,1,3,"57,000",,,,Male,
3/21/2016 14:09:36,State Farm,"Phoenix, Az",Software Developer,1,2,63000,4000,6000,,Male,
3/21/2016 14:09:37,,"Sankt Peterburg, Russia",Java Developer,0,10,25000,,,,Male,
3/21/2016 14:09:44,Plain Vanilla,Iceland,Software Developer,1,3,"$62,000",0,0,0,Male,
3/21/2016 14:09:55,,,VP Operations,1,3,115000,,,,Female,
3/21/2016 14:09:59,,"San Ramon, CA",Associate System Admin,1,4,59000,,5%,,Male,
3/21/2016 14:10:00,DirecTV,Los Angeles,Software Engineer,2,2,"80,000",0,0,0,Male,
3/21/2016 14:10:02,"DigitalOcean, Inc.",New York,SRE,2,10,"173,000",25000,5000,,Male,
3/21/2016 14:10:03,,Western Maryland,IT Consultant,7,12,79000,,,,Male,
3/21/2016 14:10:03,B2B,Remote US,Senior Developer,11,14,110000,0,0,0,Male,
3/21/2016 14:10:06,,,Senior Software Engineer,1,10,170000,10000,30000,0,Male,"great environment and culture, work-life, etc"
3/21/2016 14:10:11,Facebook,,Software Engineer,1,2,105000,75000,10000,40000,,
3/21/2016 14:10:16,Stealth Startup,"London, UK (Working Remote)",Developer,0,10,46000,0,,,Male,"Recently accepted offer, haven't started yet."
3/21/2016 14:10:23,Shoretel,Milwaukee,Developer,4,8,80000,0,8000,0,Male,"Bonus is dependent on company performance, said to be ~10% of salary for most people, but as an aquisition I'm not even eligible until 2017."
3/21/2016 14:10:25,IBM,,Front End Engineer,1,4,90000,2000,500,0,Male,
3/21/2016 14:10:30,Johns Hopkins,Baltimore,PhD Student,4,2,24000,0,0,0,Male,
3/21/2016 14:10:33,Logmein,San Francisco,Senior Software Engineer,2,4,110000,0,0,0,Male,
3/21/2016 14:10:37,,Boston,Customer Success,2,3,"64,000",0,12000,N/A,Male,100% Remote
3/21/2016 14:10:38,,,Production engineer,1,7,60000,,20000,15000,Male,
3/21/2016 14:10:50,,,Sales Manager,12,12,"60,000",,"60,000","10,000",Male,
3/21/2016 14:10:52,Google,New York City,Software Engineer II (Level 3),1,4,117500,0,18000,45000,Male,
3/21/2016 14:10:52,Startup,NYC,Sr. Ops Analyst,1.5,2,70000,0,0,0,Male,
3/21/2016 14:10:58,Twitter,"San Francisco, CA",Software Engineer,1,3,140000,0,0,50000,Male,
3/21/2016 14:10:59,,"Santa Clara, CA",Analytics Developer,0,1,88000,,10000,11000,Male,
3/21/2016 14:11:08,,"Raleigh, NC",Data Scientist,,,125000,10000,,,Male,
3/21/2016 14:11:11,,,Operations Engineer,3,5,"85,000",,,,Male,
3/21/2016 14:11:12,Self,USA,Telecom Engineering Consultant,20,22,200000,0,0,0,Male,
3/21/2016 14:11:21,Audible,Newark,SDE 2,3,3,120000,15000,0,40000,Male,
3/21/2016 14:11:22,Amundi,Paris,IT Engineer,0,2,47000,,,,Male,
3/21/2016 14:11:23,,"San Francisco, CA","Product Specialist, Sr",3,12,136000,0,12000,,Male,
3/21/2016 14:11:31,,,Product Manager,2,15,175000,20000,20000,15000,Male,
3/21/2016 14:11:40,Facebook,North Carolina,Software Engineer,2,12,198000,25000,40000,100000,Male,
3/21/2016 14:11:40,-- ,San Francisco,Infrastructure Engineer,,10,"188,000",0,0,,Male,
3/21/2016 14:11:43,-,"Brisbane, Australia",Senior Software Engineer,1,15,115000,0,0,0,Male,
3/21/2016 14:11:44,Workday,Pleasanton,Summer Intern,0,0,$32/hr,0,0,0,Male,housing + food
3/21/2016 14:11:44,Civil Engineering Company,Memphis,Project Manager E.I,5,5,65000,0,0,0,Male,
3/21/2016 14:11:50,L-mobile Software Solutions GmbH,"Sulzbach an der Murr, Germany",Software Engineer,4,6,40000,0,0,0,Male,
3/21/2016 14:11:50,,Amsterdam,Ruby on Rails Developer,1.5,1.5,30000,0,0,0,Male,
3/21/2016 14:11:53,,Canada,Solution Architect,11,13,100000,,,,Male,
3/21/2016 14:11:55,,"Toronto, Canada",Software Engineer II,3,3,"82,500 CAD",0,0,0,Male,Granted cheap options on 4 year vesting schedule upon signing
3/21/2016 14:12:02,Bioinformatics company,Nijmegen,Internship,0,0,12000,0,0,0,Male,This is my final internship after which I will be graduating as a BS in Bioinformatics. The company has offered me a job for after graduation.
3/21/2016 14:12:06,Intel Corporation,"Folsom, CA",Application Developer,2,2,74000,6000,3000,15000,Male,
3/21/2016 14:12:15,sovrn holdings,"boulder, co",software engineer,1,6,105000,0,0,0,Male,
3/21/2016 14:12:41,,,GIS Database Administrator,6,,"65,000",,,,Male,
3/21/2016 14:12:50,,Philadelphia,Database Analyst,4,4,50000,0,0,0,Male,
3/21/2016 14:12:54,,"Montreal, Canada",Backend Web Developer,1,5,45000,0,2000,0,Male,
3/21/2016 14:12:56,n/a,"Interior BC, Canada",Software engineer (intermediate),0,7,CAN$100000,0,0,0,Male,
3/21/2016 14:12:56,Small Agency,Midwest,Web Developer,2,4,62000,0,0,0,Male,
3/21/2016 14:12:57,,"Kansas City, MO",Software Engineer,2,4,70000,0,1000,0,Male,"Looking for a better place, business has fallen on hard times and they can't even do a 5% annual pay increase."
3/21/2016 14:13:01,Thomson Reuters,London,Senior Software Engineer,3,4,40000,,,,Male,
